479	90, 5, 3, 1, 1
499	90, 5, 3, 1, 1
499	90, 5, 3, 1, 1
499	90, 5, 3, 1, 1
501	90, 5, 3, 1, 1
501	90, 5, 3, 1, 1
501	90, 5, 3, 1, 1
506	90, 5, 3, 1, 1
506	90, 5, 3, 1, 1
506	90, 5, 3, 1, 1
511	90, 5, 3, 1, 1
511	10, 70, 15, 3, 2
511	95, 3, 1, 0, 1
536	90, 5, 3, 1, 1
536	90, 5, 3, 1, 1
536	70, 20, 5, 3, 2
538	90, 5, 3, 1, 1
538	90, 5, 3, 1, 1
538	90, 5, 3, 1, 1
541	90, 5, 3, 1, 1
541	90, 5, 3, 1, 1
541	90, 5, 3, 1, 1
543	70, 15, 10, 3, 2
543	90, 5, 3, 1, 1
543	90, 5, 3, 1, 1
565	90, 5, 3, 1, 1
565	10, 80, 5, 3, 2
565	90, 5, 3, 1, 1
602	70, 20, 5, 3, 2
602	90, 5, 3, 1, 1
602	90, 5, 3, 1, 1
608	70, 20, 5, 3, 2
608	90, 5, 3, 1, 1
608	90, 5, 3, 1, 1
614	90, 5, 3, 1, 1
614	90, 5, 3, 1, 1
614	90, 5, 3, 1, 1
621	90, 5, 3, 1, 1
621	90, 5, 3, 1, 1
621	90, 5, 3, 1, 1
625	90, 5, 3, 1, 1
625	90, 5, 3, 1, 1
625	95, 3, 1, 0, 1
630	90, 5, 3, 1, 1
630	90, 5, 3, 1, 1
630	90, 5, 3, 1, 1
653	90, 5, 3, 1, 1
653	90, 5, 3, 1, 1
653	90, 5, 3, 1, 1
657	90, 5, 3, 1, 1
657	90, 5, 3, 1, 1
657	90, 5, 3, 1, 1
663	70, 20, 5, 3, 2
663	90, 5, 3, 1, 1
663	90, 5, 3, 1, 1
670	90, 5, 3, 1, 1
670	90, 5, 3, 1, 1
670	90, 5, 3, 1, 1
686	90, 5, 3, 1, 1
686	90, 5, 3, 1, 1
686	90, 5, 3, 1, 1
702	90, 5, 3, 1, 1
702	90, 5, 3, 1, 1
702	90, 5, 3, 1, 1
704	90, 5, 3, 1, 1
704	90, 5, 3, 1, 1
704	90, 5, 3, 1, 1
723	70, 20, 5, 3, 2
723	90, 5, 3, 1, 1
723	90, 5, 3, 1, 1
729	90, 5, 3, 1, 1
729	70, 20, 5, 3, 2
729	90, 5, 3, 1, 1
744	90, 5, 3, 1, 1
744	90, 5, 3, 1, 1
744	90, 5, 3, 1, 1
768	90, 5, 3, 1, 1
768	90, 5, 3, 1, 1
768	90, 5, 3, 1, 1
769	90, 5, 3, 1, 1
769	90, 5, 3, 1, 1
769	90, 5, 3, 1, 1
770	70, 20, 5, 3, 2
770	90, 5, 3, 1, 1
770	90, 5, 3, 1, 1
771	90, 5, 3, 1, 1
771	90, 5, 3, 1, 1
771	90, 5, 3, 1, 1
798	10, 90, 0, 0, 0
798	90, 5, 3, 1, 1
798	90, 5, 3, 1, 1
799	90, 5, 3, 1, 1

The summary covers the main topic of the news article, which is about a lorry driver crashing into a pub in Wiltshire. However, it lacks key points such as the time of the crash, the condition of the driver, the safety of the building, and the closure and reopening of the road. The summary is clear and logical but misses important details from the article.
799	90, 5, 3, 1, 1
799	90, 5, 3, 1, 1
809	70, 20, 5, 3, 2
809	90, 5, 3, 1, 1
809	70, 20, 5, 3, 2
811	90, 5, 3, 1, 1
811	90, 5, 3, 1, 1
811	90, 5, 3, 1, 1
812	90, 5, 3, 1, 1
812	90, 5, 3, 1, 1
812	90, 5, 3, 1, 1
824	90, 5, 3, 1, 1
824	90, 5, 3, 1, 1
824	90, 5, 3, 1, 1
832	70, 20, 5, 3, 2
832	90, 5, 3, 1, 1
832	90, 5, 3, 1, 1
843	90, 5, 3, 1, 1
843	90, 5, 3, 1, 1
843	90, 5, 3, 1, 1
844	90, 5, 3, 1, 1
844	90, 5, 3, 1, 1
844	90, 5, 3, 1, 1
846	70, 20, 5, 3, 2
846	90, 5, 3, 1, 1
846	90, 5, 3, 1, 1
854	90, 5, 3, 1, 1
854	90, 5, 3, 1, 1
854	90, 5, 3, 1, 1
877	90, 5, 3, 1, 1
877	70, 20, 5, 3, 2
877	90, 5, 3, 1, 1
891	90, 5, 3, 1, 1
891	90, 5, 3, 1, 1
891	90, 5, 3, 1, 1
900	90, 5, 3, 1, 1
900	90, 5, 3, 1, 1
900	90, 5, 3, 1, 1
909	70, 20, 5, 3, 2
909	10, 5, 80, 3, 2
909	90, 5, 3, 1, 1
911	90, 5, 3, 1, 1
911	90, 5, 3, 1, 1
911	90, 5, 3, 1, 1
918	90, 5, 3, 1, 1
918	90, 5, 3, 1, 1
918	90, 5, 3, 1, 1
922	90, 5, 3, 1, 1
922	90, 5, 3, 1, 1
922	90, 5, 3, 1, 1
930	90, 5, 3, 1, 1
930	90, 5, 3, 1, 1
930	90, 5, 3, 1, 1
953	90, 5, 3, 1, 1
953	90, 5, 3, 1, 1
953	90, 5, 3, 1, 1
956	90, 5, 3, 1, 1
956	90, 5, 3, 1, 1
956	90, 5, 3, 1, 1
964	90, 5, 3, 1, 1
964	90, 5, 3, 1, 1
964	90, 5, 3, 1, 1
986	90, 5, 3, 1, 1
986	70, 20, 5, 3, 2
986	90, 5, 3, 1, 1
994	70, 20, 5, 3, 2
994	90, 5, 3, 1, 1
994	90, 5, 3, 1, 1
1004	70, 20, 5, 3, 2
1004	90, 5, 3, 1, 1
1004	90, 5, 3, 1, 1
1011	90, 5, 3, 1, 1
1011	90, 5, 3, 1, 1
1011	90, 5, 3, 1, 1
1036	90, 5, 3, 1, 1
1036	90, 5, 3, 1, 1
1036	90, 5, 3, 1, 1
1041	90, 5, 3, 1, 1
1041	90, 5, 3, 1, 1
1041	90, 5, 3, 1, 1
1053	70, 20, 5, 3, 2
1053	90, 5, 3, 1, 1
1053	90, 5, 3, 1, 1
1056	70, 20, 5, 3, 2
1056	90, 5, 3, 1, 1
1056	90, 5, 3, 1, 1
1061	90, 5, 3, 1, 1

The summary covers the main topic of the news article, which is the death of Richard Walsh in his prison cell. However, it fails to mention his age, the specific location of the incident, and the additional charges he was facing. The summary presents the information in a clear and logical order, but lacks some key details from the original article.
1061	90, 5, 3, 1, 1
1061	90, 5, 3, 1, 1
1063	90, 5, 3, 1, 1
1063	90, 5, 3, 1, 1
1063	90, 5, 3, 1, 1
1084	90, 5, 3, 1, 1
1084	90, 5, 3, 1, 1
1084	90, 5, 3, 1, 1
1087	20, 10, 5, 3, 2
1087	90, 5, 3, 1, 1
1087	90, 5, 3, 1, 1
1089	70, 20, 5, 3, 2
1089	70, 20, 5, 3, 2
1089	90, 5, 3, 1, 1
1093	70, 20, 5, 3, 2
1093	90, 5, 3, 1, 1
1093	90, 5, 3, 1, 1
1106	90, 5, 3, 1, 1
1106	90, 5, 3, 1, 1
1106	90, 5, 3, 1, 1
1113	90, 5, 3, 1, 1
1113	70, 20, 5, 3, 2
1113	90, 5, 3, 1, 1
1117	70, 20, 5, 3, 2
1117	90, 5, 3, 1, 1
1117	90, 5, 3, 1, 1
1136	90, 5, 3, 1, 1
1136	70, 20, 5, 3, 2
1136	90, 5, 3, 1, 1
1137	90, 5, 3, 1, 1
1137	10, 80, 5, 3, 2
1137	90, 5, 3, 1, 1
1141	90, 5, 3, 1, 1
1141	90, 5, 3, 1, 1
1141	90, 5, 3, 1, 1
1143	90, 5, 3, 1, 1
1143	90, 5, 3, 1, 1
1143	90, 5, 3, 1, 1
1163	90, 5, 3, 1, 1
1163	90, 5, 3, 1, 1
1163	90, 5, 3, 1, 1
1176	70, 20, 5, 3, 2
1176	90, 5, 3, 1, 1
1176	90, 5, 3, 1, 1
1220	70, 20, 5, 3, 2
1220	90, 5, 3, 1, 1
1220	90, 5, 3, 1, 1
1235	90, 5, 3, 1, 1
1235	90, 5, 3, 1, 1
1235	90, 5, 3, 1, 1
1236	90, 5, 3, 1, 1
1236	90, 5, 3, 1, 1
1236	90, 5, 3, 1, 1
1238	90, 5, 3, 1, 1
1238	90, 5, 3, 1, 1
1238	90, 5, 3, 1, 1
1244	90, 5, 3, 1, 1
1244	90, 5, 3, 1, 1
1244	90, 5, 3, 1, 1
1247	90, 5, 3, 1, 1
1247	90, 5, 3, 1, 1
1247	90, 5, 3, 1, 1
1250	90, 5, 3, 1, 1
1250	90, 5, 3, 1, 1
1250	90, 5, 3, 1, 1
1256	90, 5, 3, 1, 1
1256	20, 60, 10, 5, 5
1256	50, 30, 10, 5, 5
1265	90, 5, 3, 1, 1
1265	90, 5, 3, 1, 1
1265	90, 5, 3, 1, 1
1267	90, 5, 3, 1, 1
1267	90, 5, 3, 1, 1
1267	90, 5, 3, 1, 1
1290	90, 5, 3, 1, 1
1290	90, 5, 3, 1, 1
1290	90, 5, 3, 1, 1
1296	90, 5, 3, 1, 1
1296	90, 5, 3, 1, 1
1296	90, 5, 3, 1, 1
1299	90, 5, 3, 1, 1
1299	90, 5, 3, 1, 1
1299	90, 5, 3, 1, 1
1335	90, 5, 3, 1, 1
1335	90, 5, 3, 1, 1
1335	90, 5, 3, 1, 1
1354	90, 5, 3, 1, 1
1354	90, 5, 3, 1, 1
1354	90, 5, 3, 1, 1
1363	70, 20, 5, 3, 2
1363	70, 20, 5, 3, 2
1363	90, 5, 3, 1, 1
1368	90, 5, 3, 1, 1
1368	90, 5, 3, 1, 1
1368	90, 5, 3, 1, 1
1382	90, 5, 3, 1, 1
1382	90, 5, 3, 1, 1
1382	95, 3, 1, 0, 1
1390	90, 5, 3, 1, 1
1390	20, 10, 5, 3, 2
1390	90, 5, 3, 1, 1
1395	90, 5, 3, 1, 1
1395	20, 30, 40, 5, 5
1395	90, 5, 3, 1, 1
1408	70, 20, 5, 3, 2
1408	90, 5, 3, 1, 1
1408	90, 5, 3, 1, 1
1409	90, 5, 3, 1, 1
1409	90, 5, 3, 1, 1
1409	90, 5, 3, 1, 1
1411	90, 5, 3, 1, 1
1411	90, 5, 3, 1, 1
1411	90, 5, 3, 1, 1
1415	90, 5, 3, 1, 1
1415	90, 5, 3, 1, 1
1415	95, 3, 1, 1, 0
1422	90, 5, 3, 1, 1
1422	90, 5, 3, 1, 1
1422	90, 5, 3, 1, 1
1423	90, 5, 3, 1, 1
1423	90, 5, 3, 1, 1
1423	90, 5, 3, 1, 1
1427	90, 5, 3, 1, 1
1427	90, 5, 3, 1, 1
1427	90, 5, 3, 1, 1
1433	90, 5, 3, 1, 1
1433	70, 20, 5, 3, 2
1433	90, 5, 3, 1, 1
1440	90, 5, 3, 1, 1
1440	90, 5, 3, 1, 1
1440	90, 5, 3, 1, 1
1450	90, 5, 3, 1, 1
1450	90, 5, 3, 1, 1
1450	90, 5, 3, 1, 1
1458	90, 5, 3, 1, 1
1458	90, 5, 3, 1, 1
1458	90, 5, 3, 1, 1
1462	90, 5, 3, 1, 1
1462	70, 20, 5, 3, 2
1462	90, 5, 3, 1, 1
1467	90, 5, 3, 1, 1
1467	90, 5, 3, 1, 1
1467	90, 5, 3, 1, 1
1469	70, 20, 5, 3, 2
1469	90, 5, 3, 1, 1
1469	90, 5, 3, 1, 1
1476	90, 5, 3, 1, 1
1476	90, 5, 3, 1, 1
1476	90, 5, 3, 1, 1
1489	90, 5, 3, 1, 1
1489	90, 5, 3, 1, 1
1489	90, 5, 3, 1, 1
1496	90, 5, 3, 1, 1
1496	90, 5, 3, 1, 1
1496	90, 5, 3, 1, 1
1503	90, 5, 3, 1, 1
1503	90, 5, 3, 1, 1
1503	90, 5, 3, 1, 1
1518	90, 5, 3, 1, 1
1518	90, 5, 3, 1, 1
1518	90, 5, 3, 1, 1
1519	70, 20, 5, 3, 2
1519	90, 5, 3, 1, 1

The summary covers the main topic of the news article, which is about a man in his 20s involved in a car accident on A323 Aldershot Road in Guildford. However, it lacks key points such as the specific details of the accident, the road closure, and the police appeal for witnesses. The summary is clear and logical but misses important details.
1519	90, 5, 3, 1, 1
1528	90, 5, 3, 1, 1
1528	20, 10, 5, 3, 2
1528	90, 5, 3, 1, 1
1539	70, 20, 5, 3, 2
1539	90, 5, 3, 1, 1
1539	90, 5, 3, 1, 1
1555	70, 20, 5, 3, 2
1555	90, 5, 3, 1, 1
1555	90, 5, 3, 1, 1
1556	90, 5, 3, 1, 1
1556	90, 5, 3, 1, 1
1556	90, 5, 3, 1, 1
1557	90, 5, 3, 1, 1
1557	70, 20, 5, 3, 2
1557	90, 5, 3, 1, 1
1564	70, 20, 5, 3, 2
1564	90, 5, 3, 1, 1
1564	90, 5, 3, 1, 1
1608	90, 5, 3, 1, 1
1608	90, 5, 3, 1, 1
1608	90, 5, 3, 1, 1
1615	90, 5, 3, 1, 1
1615	90, 5, 3, 1, 1
1615	90, 5, 3, 1, 1
1623	90, 5, 3, 1, 1
1623	90, 5, 3, 1, 1
1623	90, 5, 3, 1, 1
1662	90, 5, 3, 1, 1
1662	10, 5, 80, 3, 2
1662	90, 5, 3, 1, 1
1669	90, 5, 3, 1, 1
1669	90, 5, 3, 1, 1
1669	90, 5, 3, 1, 1
1672	90, 5, 3, 1, 1
1672	90, 5, 3, 1, 1
1672	90, 5, 3, 1, 1
1679	70, 20, 5, 3, 2
1679	90, 5, 3, 1, 1
1679	90, 5, 3, 1, 1
1681	90, 5, 3, 1, 1
1681	90, 5, 3, 1, 1
1681	90, 5, 3, 1, 1
1692	90, 5, 3, 1, 1
1692	90, 5, 3, 1, 1
1692	90, 5, 3, 1, 1
1696	90, 5, 3, 1, 1
1696	20, 30, 40, 5, 5
1696	95, 3, 1, 0, 1
1699	70, 20, 5, 3, 2
1699	70, 20, 5, 3, 2
1699	90, 5, 3, 1, 1
1724	90, 5, 3, 1, 1
1724	90, 5, 3, 1, 1
1724	90, 5, 3, 1, 1
1737	10, 5, 2, 1, 1
1737	90, 5, 3, 1, 1
1737	90, 5, 3, 1, 1
1745	90, 5, 3, 1, 1
1745	70, 20, 5, 3, 2
1745	90, 5, 3, 1, 1
1746	90, 5, 3, 1, 1
1746	90, 5, 3, 1, 1
1746	90, 5, 3, 1, 1
1748	90, 5, 3, 1, 1
1748	95, 3, 1, 1, 0
1748	90, 5, 3, 1, 1
1753	70, 20, 5, 3, 2
1753	90, 5, 3, 1, 1
1753	90, 5, 3, 1, 1
1763	70, 20, 5, 3, 2
1763	20, 30, 40, 5, 5
1763	90, 5, 3, 1, 1
1772	90, 5, 3, 1, 1
1772	90, 5, 3, 1, 1
1772	90, 5, 3, 1, 1
1778	90, 5, 3, 1, 1
1778	20, 70, 5, 3, 2
1778	90, 5, 3, 1, 1
1779	70, 20, 5, 3, 2
1779	90, 5, 3, 1, 1
1779	90, 5, 3, 1, 1
1787	90, 5, 3, 1, 1
1787	90, 5, 3, 1, 1
1787	90, 5, 3, 1, 1
1791	90, 5, 3, 1, 1
1791	90, 5, 3, 1, 1
1791	90, 5, 3, 1, 1
1794	90, 5, 3, 1, 1
1794	10, 70, 15, 3, 2
1794	95, 3, 1, 0, 1
1796	70, 20, 5, 3, 2
1796	70, 20, 5, 3, 2
1796	90, 5, 3, 1, 1
1799	90, 5, 3, 1, 1
1799	90, 5, 3, 1, 1
1799	90, 5, 3, 1, 1
1803	90, 5, 3, 1, 1
1803	90, 5, 3, 1, 1
1803	90, 5, 3, 1, 1
1805	90, 5, 3, 1, 1
1805	90, 5, 3, 1, 1
1805	90, 5, 3, 1, 1
1843	90, 5, 3, 1, 1
1843	70, 20, 5, 3, 2
1843	90, 5, 3, 1, 1
1850	90, 5, 3, 1, 1
1850	90, 5, 3, 1, 1
1850	90, 5, 3, 1, 1
1863	90, 5, 3, 1, 1
1863	90, 5, 3, 1, 1
1863	90, 5, 3, 1, 1
1868	90, 5, 3, 1, 1
1868	90, 5, 3, 1, 1
1868	90, 5, 3, 1, 1
1872	90, 5, 3, 1, 1
1872	90, 5, 3, 1, 1
1872	90, 5, 3, 1, 1
1878	90, 5, 3, 1, 1
1878	90, 5, 3, 1, 1
1878	90, 5, 3, 1, 1
1886	90, 5, 3, 1, 1
1886	90, 5, 3, 1, 1
1886	95, 3, 1, 0, 1
1893	90, 5, 3, 1, 1
1893	90, 5, 3, 1, 1
1893	90, 5, 3, 1, 1
1894	90, 5, 3, 1, 1
1894	90, 5, 3, 1, 1
1894	95, 3, 1, 1, 0
1909	90, 5, 3, 1, 1
1909	20, 10, 5, 3, 2
1909	90, 5, 3, 1, 1
1913	70, 20, 5, 3, 2
1913	20, 5, 2, 1, 1
1913	90, 5, 3, 1, 1
1930	90, 5, 3, 1, 1
1930	90, 5, 3, 1, 1
1930	90, 5, 3, 1, 1
1952	70, 20, 5, 3, 2
1952	90, 5, 3, 1, 1
1952	90, 5, 3, 1, 1
1983	90, 5, 3, 1, 1
1983	90, 5, 3, 1, 1
1983	90, 5, 3, 1, 1
1992	70, 20, 5, 3, 2
1992	90, 5, 3, 1, 1
1992	90, 5, 3, 1, 1
1995	90, 5, 3, 1, 1
1995	90, 5, 3, 1, 1
1995	90, 5, 3, 1, 1
1998	70, 20, 5, 3, 2
1998	90, 5, 3, 1, 1
1998	90, 5, 3, 1, 1
2003	90, 5, 3, 1, 1
2003	90, 5, 3, 1, 1
2003	90, 5, 3, 1, 1
2022	90, 5, 3, 1, 1
2022	20, 10, 5, 3, 2
2022	90, 5, 3, 1, 1
2028	90, 5, 3, 1, 1
2028	90, 5, 3, 1, 1
2028	90, 5, 3, 1, 1
2037	90, 5, 3, 1, 1
2037	90, 5, 3, 1, 1
2037	90, 5, 3, 1, 1
2038	90, 5, 3, 1, 1
2038	90, 5, 3, 1, 1
2038	80, 15, 5, 0, 0
2039	90, 5, 3, 1, 1
2039	90, 5, 3, 1, 1
2039	90, 5, 3, 1, 1
2042	90, 5, 3, 1, 1
2042	70, 20, 5, 3, 2
2042	70, 20, 5, 3, 2
2055	90, 5, 3, 1, 1
2055	90, 5, 3, 1, 1
2055	90, 5, 3, 1, 1
2063	70, 20, 5, 3, 2
2063	70, 20, 5, 3, 2
2063	90, 5, 3, 1, 1
2066	90, 5, 3, 1, 1
2066	10, 5, 2, 1, 1
2066	90, 5, 3, 1, 1
2069	90, 5, 3, 1, 1
2069	70, 20, 5, 3, 2
2069	90, 5, 3, 1, 1
2087	70, 20, 5, 3, 2
2087	20, 10, 5, 3, 2
2087	90, 5, 3, 1, 1
2091	90, 5, 3, 1, 1
2091	90, 5, 3, 1, 1
2091	90, 5, 3, 1, 1
2092	90, 5, 3, 1, 1
2092	90, 5, 3, 1, 1
2092	90, 5, 3, 1, 1
2093	90, 5, 3, 1, 1
2093	90, 5, 3, 1, 1
2093	90, 5, 3, 1, 1
2097	70, 20, 5, 3, 2
2097	20, 10, 5, 3, 2
2097	90, 5, 3, 1, 1
2101	90, 5, 3, 1, 1
2101	90, 5, 3, 1, 1
2101	90, 5, 3, 1, 1
2106	90, 5, 3, 1, 1
2106	90, 5, 3, 1, 1
2106	90, 5, 3, 1, 1
2113	90, 5, 3, 1, 1
2113	90, 5, 3, 1, 1
2113	90, 5, 3, 1, 1
2116	10, 5, 2, 1, 1
2116	90, 5, 3, 1, 1
2116	90, 5, 3, 1, 1
2121	70, 20, 5, 3, 2
2121	90, 5, 3, 1, 1
2121	90, 5, 3, 1, 1
2124	70, 20, 5, 3, 2
2124	90, 5, 3, 1, 1
2124	90, 5, 3, 1, 1
2131	90, 5, 3, 1, 1
2131	90, 5, 3, 1, 1
2131	90, 5, 3, 1, 1
2135	90, 5, 3, 1, 1
2135	90, 5, 3, 1, 1
2135	90, 5, 3, 1, 1
2137	90, 5, 3, 1, 1
2137	70, 20, 5, 3, 2
2137	90, 5, 3, 1, 1
2146	90, 5, 3, 1, 1
2146	90, 5, 3, 1, 1
2146	90, 5, 3, 1, 1
2152	90, 5, 3, 1, 1
2152	90, 5, 3, 1, 1
2152	90, 5, 3, 1, 1
2169	90, 5, 3, 1, 1
2169	90, 5, 3, 1, 1
2169	90, 5, 3, 1, 1
2177	90, 5, 3, 1, 1
2177	90, 5, 3, 1, 1
2177	90, 5, 3, 1, 1
2187	90, 5, 3, 1, 1
2187	90, 5, 3, 1, 1
2187	90, 5, 3, 1, 1
2194	70, 20, 5, 3, 2
2194	90, 5, 3, 1, 1
2194	90, 5, 3, 1, 1
2195	90, 5, 3, 1, 1
2195	90, 5, 3, 1, 1
2195	90, 5, 3, 1, 1
2197	90, 5, 3, 1, 1
2197	90, 5, 3, 1, 1
2197	90, 5, 3, 1, 1
2211	90, 5, 3, 1, 1
2211	90, 5, 3, 1, 1
2211	90, 5, 3, 1, 1
2217	90, 5, 3, 1, 1
2217	90, 5, 3, 1, 1
2217	90, 5, 3, 1, 1
2240	90, 5, 3, 1, 1
2240	70, 20, 5, 3, 2
2240	90, 5, 3, 1, 1
2249	70, 20, 5, 3, 2
2249	90, 5, 3, 1, 1
2249	90, 5, 3, 1, 1
2252	70, 20, 5, 3, 2
2252	90, 5, 3, 1, 1
2252	90, 5, 3, 1, 1
2257	70, 20, 5, 3, 2
2257	90, 5, 3, 1, 1
2257	90, 5, 3, 1, 1
2275	90, 5, 3, 1, 1
2275	90, 5, 3, 1, 1
2275	90, 5, 3, 1, 1
2281	90, 5, 3, 1, 1
2281	90, 5, 3, 1, 1
2281	90, 5, 3, 1, 1
2289	90, 5, 3, 1, 1
2289	90, 5, 3, 1, 1
2289	90, 5, 3, 1, 1
2290	90, 5, 3, 1, 1
2290	90, 5, 3, 1, 1
2290	90, 5, 3, 1, 1
2311	90, 5, 3, 1, 1
2311	10, 5, 80, 3, 2
2311	90, 5, 3, 1, 1
2314	90, 5, 3, 1, 1
2314	90, 5, 3, 1, 1
2314	90, 5, 3, 1, 1
2318	90, 5, 3, 1, 1
2318	90, 5, 3, 1, 1
2318	90, 5, 3, 1, 1
2328	90, 5, 3, 1, 1
2328	90, 5, 3, 1, 1
2328	90, 5, 3, 1, 1
2330	90, 5, 3, 1, 1
2330	70, 20, 5, 3, 2
2330	95, 3, 1, 0, 1
